,edad,sexo,ccaa,entorno,dependiente,sociabilidad,espacio_actividad,acompañado,grupo,mascota,horario,act1,act2,act3
2261,74,mujer,andalucia,rural,False,1,exterior,False,solo,False,tarde,petanca,pilates,juegos de mesa
2262,66,hombre,cataluña,urbano,False,2,interior,True,pareja,True,mañana,petanca,gimnasia,natacion
2263,56,hombre,extremadura,urbano,False,3,exterior,True,pequeño,True,mañana,juegos de mesa,juegos de mesa,pilates
2264,74,mujer,castilla-la mancha,rural,False,1,exterior,False,pareja,False,tarde,pilates,bailes,natacion
2265,72,hombre,cataluña,rural,False,1,interior,False,pequeño,True,tarde,pilates,excursiones,excursiones
2266,72,hombre,extremadura,rural,True,1,exterior,True,pareja,True,mañana,club de lectura,juegos de mesa,cocina
2267,63,mujer,andalucia,rural,True,2,exterior,True,pequeño,True,mañana,cocina,pickleball,bailes
2268,67,hombre,extremadura,rural,True,3,exterior,False,solo,True,tarde,bailes,natacion,cocina
2269,65,mujer,madrid,urbano,False,1,interior,False,grande,True,tarde,club de lectura,natacion,petanca
2270,61,mujer,extremadura,urbano,False,2,interior,False,pequeño,True,tarde,cocina,excursiones,petanca
2271,53,mujer,extremadura,urbano,False,2,interior,True,pareja,True,tarde,bailes,club de lectura,natacion
2272,72,mujer,extremadura,urbano,False,2,interior,True,pareja,False,mañana,petanca,cocina,excursiones
2273,67,mujer,galicia,rural,False,2,interior,True,grande,True,tarde,gimnasia,gimnasia,excursiones
2274,69,hombre,madrid,urbano,True,3,interior,False,solo,True,tarde,club de lectura,gimnasia,juegos de mesa
2275,71,hombre,madrid,rural,False,2,interior,True,pareja,False,mañana,pickleball,excursiones,petanca
2276,67,mujer,andalucia,rural,False,2,exterior,False,grande,False,tarde,natacion,gimnasia,0
2277,63,mujer,extremadura,urbano,False,3,interior,False,pequeño,True,tarde,cocina,pilates,excursiones
2278,67,hombre,andalucia,rural,False,3,exterior,False,pequeño,True,tarde,natacion,juegos de mesa,0
2279,80,hombre,andalucia,rural,True,3,exterior,False,pequeño,False,mañana,petanca,gimnasia,natacion
2280,63,mujer,andalucia,rural,False,2,exterior,False,pequeño,False,tarde,cocina,juegos de mesa,natacion
2281,77,hombre,galicia,rural,False,2,exterior,False,pequeño,False,mañana,bailes,pickleball,juegos de mesa
2282,66,hombre,madrid,urbano,False,1,exterior,True,mediano,False,tarde,bailes,pilates,natacion
2283,65,hombre,castilla-la mancha,rural,False,3,exterior,False,grande,True,mañana,natacion,excursiones,pilates
2284,63,hombre,extremadura,rural,True,1,interior,True,pequeño,True,mañana,natacion,club de lectura,bailes
2285,62,hombre,navarra,rural,True,2,interior,True,mediano,False,tarde,excursiones,club de lectura,pilates
2286,67,hombre,andalucia,rural,False,3,interior,False,pequeño,False,tarde,bailes,club de lectura,natacion
2287,69,mujer,navarra,rural,True,2,interior,True,pequeño,False,tarde,natacion,cocina,natacion
2288,70,mujer,cataluña,rural,False,2,exterior,False,grande,False,tarde,petanca,pickleball,0
2289,56,mujer,castilla y leon,rural,False,3,interior,False,solo,True,tarde,natacion,club de lectura,cocina
2290,60,hombre,castilla-la mancha,urbano,True,3,exterior,False,pareja,False,tarde,excursiones,bailes,gimnasia
2291,69,mujer,madrid,rural,False,3,exterior,False,grande,False,mañana,natacion,cocina,pilates
2292,78,hombre,extremadura,rural,False,1,exterior,False,pequeño,False,tarde,natacion,juegos de mesa,pilates
2293,77,hombre,castilla-la mancha,urbano,False,3,interior,True,pequeño,True,mañana,petanca,pilates,excursiones
2294,71,mujer,extremadura,urbano,True,1,interior,True,pareja,True,noche,pilates,cocina,bailes
2295,68,hombre,extremadura,rural,False,2,exterior,False,solo,False,noche,petanca,gimnasia,bailes
2296,74,hombre,madrid,urbano,False,3,exterior,True,mediano,True,mañana,bailes,excursiones,0
2297,66,mujer,castilla-la mancha,urbano,False,2,interior,True,pareja,True,mañana,petanca,excursiones,0
2298,59,hombre,madrid,rural,True,3,exterior,False,pareja,True,mañana,cocina,juegos de mesa,cocina
2299,56,mujer,cataluña,rural,False,2,exterior,False,solo,True,mañana,petanca,club de lectura,juegos de mesa
2300,61,mujer,pais vasco,rural,True,2,exterior,False,pequeño,True,mañana,club de lectura,pilates,gimnasia
2301,50,mujer,pais vasco,urbano,False,2,exterior,False,solo,False,mañana,excursiones,club de lectura,cocina
2302,74,mujer,castilla-la mancha,urbano,False,2,exterior,False,pequeño,True,mañana,excursiones,excursiones,bailes
2303,62,hombre,madrid,rural,False,3,exterior,True,grande,True,mañana,cocina,0,natacion
2304,49,hombre,castilla-la mancha,rural,True,2,interior,True,grande,True,tarde,petanca,juegos de mesa,excursiones
2305,66,mujer,castilla-la mancha,urbano,False,3,exterior,False,grande,False,mañana,bailes,club de lectura,cocina
2306,66,mujer,madrid,rural,False,1,exterior,False,grande,True,mañana,pilates,excursiones,juegos de mesa
2307,61,mujer,castilla-la mancha,urbano,False,2,exterior,True,grande,False,noche,pilates,excursiones,pickleball
2308,59,hombre,castilla-la mancha,urbano,False,2,exterior,False,pareja,True,tarde,petanca,pilates,0
2309,48,hombre,cataluña,rural,True,1,interior,True,pequeño,True,tarde,juegos de mesa,club de lectura,0
2310,66,hombre,aragon,rural,False,1,exterior,False,grande,True,mañana,excursiones,cocina,juegos de mesa
2311,63,hombre,extremadura,rural,False,1,exterior,False,solo,True,mañana,natacion,natacion,natacion
2312,67,mujer,castilla-la mancha,urbano,False,3,exterior,False,solo,True,mañana,pickleball,club de lectura,club de lectura
2313,48,hombre,cataluña,rural,False,2,exterior,True,solo,True,mañana,excursiones,club de lectura,cocina
2314,52,mujer,castilla-la mancha,urbano,False,3,exterior,False,solo,True,tarde,petanca,pilates,0
2315,65,mujer,aragon,rural,True,3,exterior,True,pareja,True,tarde,pilates,pilates,natacion
2316,70,hombre,galicia,urbano,True,1,exterior,True,grande,True,mañana,cocina,natacion,juegos de mesa
2317,65,mujer,madrid,urbano,True,3,interior,True,grande,True,mañana,pilates,juegos de mesa,gimnasia
2318,66,mujer,madrid,urbano,False,2,exterior,True,solo,False,mañana,natacion,club de lectura,natacion
2319,77,mujer,castilla-la mancha,rural,False,1,interior,True,solo,False,mañana,excursiones,gimnasia,excursiones
2320,61,mujer,castilla-la mancha,urbano,False,2,interior,True,solo,True,mañana,petanca,gimnasia,gimnasia
2321,66,hombre,murcia,rural,False,2,exterior,False,solo,True,tarde,petanca,pilates,natacion
2322,57,mujer,andalucia,rural,True,2,interior,True,solo,True,tarde,cocina,pilates,juegos de mesa
2323,71,mujer,cataluña,rural,False,3,interior,True,pequeño,True,tarde,bailes,pilates,excursiones
2324,62,hombre,castilla-la mancha,urbano,False,2,interior,True,pequeño,True,mañana,petanca,gimnasia,pilates
2325,68,hombre,madrid,urbano,False,1,interior,True,pequeño,True,tarde,petanca,cocina,excursiones
2326,71,hombre,cataluña,urbano,False,3,exterior,False,pareja,True,tarde,pickleball,juegos de mesa,juegos de mesa
2327,77,mujer,castilla-la mancha,urbano,True,2,interior,True,pareja,True,mañana,club de lectura,juegos de mesa,natacion
2328,65,mujer,castilla y leon,rural,False,3,exterior,True,solo,True,noche,natacion,gimnasia,excursiones
2329,61,hombre,valencia,urbano,False,2,exterior,False,solo,False,tarde,pilates,club de lectura,bailes
2330,48,mujer,extremadura,rural,False,1,exterior,True,solo,False,tarde,bailes,pilates,natacion
2331,60,hombre,cataluña,urbano,False,1,interior,True,grande,True,mañana,petanca,excursiones,juegos de mesa
2332,67,mujer,galicia,urbano,False,2,interior,False,mediano,False,mañana,club de lectura,pilates,natacion
2333,80,hombre,andalucia,urbano,True,2,interior,True,mediano,True,tarde,natacion,excursiones,excursiones
2334,61,hombre,extremadura,rural,False,2,exterior,False,mediano,False,tarde,bailes,pilates,excursiones
2335,67,mujer,madrid,urbano,False,2,exterior,True,pequeño,False,mañana,pilates,gimnasia,pickleball
2336,65,mujer,extremadura,urbano,False,3,exterior,True,solo,True,tarde,club de lectura,juegos de mesa,cocina
2337,63,hombre,madrid,rural,False,3,exterior,True,grande,False,mañana,excursiones,club de lectura,pilates
2338,70,hombre,andalucia,urbano,True,2,interior,True,pequeño,False,tarde,bailes,excursiones,natacion
2339,67,hombre,extremadura,urbano,False,2,interior,False,pequeño,False,mañana,petanca,excursiones,juegos de mesa
2340,76,hombre,castilla-la mancha,rural,True,1,interior,False,solo,True,mañana,cocina,excursiones,gimnasia
2341,77,mujer,aragon,rural,False,2,exterior,True,pareja,False,noche,pilates,cocina,cocina
2342,75,mujer,valencia,rural,True,3,interior,False,mediano,True,mañana,club de lectura,pilates,pilates
2343,68,mujer,madrid,rural,False,3,interior,False,grande,True,mañana,petanca,club de lectura,bailes
2344,71,hombre,castilla-la mancha,urbano,False,1,interior,False,pequeño,False,mañana,juegos de mesa,bailes,juegos de mesa
2345,69,hombre,madrid,rural,True,3,exterior,True,pequeño,False,mañana,excursiones,club de lectura,juegos de mesa
2346,67,mujer,extremadura,rural,True,1,exterior,True,grande,True,tarde,club de lectura,excursiones,cocina
2347,76,hombre,extremadura,urbano,False,3,interior,False,pequeño,False,tarde,bailes,pilates,juegos de mesa
2348,78,mujer,castilla y leon,rural,False,3,exterior,True,solo,False,tarde,bailes,excursiones,excursiones
2349,63,mujer,castilla-la mancha,urbano,False,3,interior,False,solo,False,mañana,bailes,pilates,natacion
2350,73,mujer,navarra,rural,True,3,interior,True,pequeño,False,tarde,club de lectura,gimnasia,0
2351,69,mujer,cataluña,rural,False,2,interior,False,pareja,True,mañana,pilates,pickleball,excursiones
2352,74,hombre,andalucia,rural,False,2,exterior,True,grande,False,tarde,pilates,club de lectura,gimnasia
2353,69,hombre,galicia,urbano,False,3,exterior,True,grande,False,tarde,club de lectura,pickleball,club de lectura
2354,69,mujer,andalucia,urbano,True,2,exterior,False,grande,False,mañana,club de lectura,club de lectura,gimnasia
2355,69,mujer,castilla-la mancha,urbano,False,2,interior,True,pequeño,True,tarde,petanca,gimnasia,bailes
2356,62,mujer,extremadura,urbano,False,2,interior,False,grande,True,mañana,bailes,gimnasia,pilates
2357,80,mujer,navarra,rural,False,2,exterior,True,solo,False,tarde,pilates,gimnasia,bailes
2358,51,hombre,castilla-la mancha,urbano,False,3,interior,True,pequeño,True,mañana,club de lectura,pilates,bailes
2359,89,hombre,castilla-la mancha,urbano,False,3,exterior,True,pareja,False,mañana,petanca,gimnasia,cocina
2360,62,mujer,andalucia,rural,True,2,interior,True,solo,False,tarde,pickleball,excursiones,gimnasia
2361,67,hombre,madrid,urbano,True,1,interior,True,grande,True,mañana,bailes,pilates,bailes
2362,64,mujer,cataluña,rural,False,2,exterior,False,solo,True,mañana,cocina,pilates,natacion
2363,71,hombre,galicia,urbano,False,2,interior,True,grande,True,mañana,petanca,pilates,pilates
2364,72,hombre,extremadura,rural,True,2,exterior,False,solo,False,tarde,club de lectura,excursiones,natacion
2365,60,mujer,castilla-la mancha,urbano,False,2,exterior,False,pequeño,True,mañana,pilates,cocina,gimnasia
2366,75,hombre,castilla-la mancha,rural,False,2,exterior,True,pequeño,True,mañana,juegos de mesa,pilates,0
2367,63,mujer,extremadura,urbano,False,2,exterior,False,solo,False,noche,bailes,juegos de mesa,juegos de mesa
2368,59,hombre,galicia,urbano,False,2,interior,True,pequeño,False,tarde,cocina,pilates,excursiones
2369,76,hombre,madrid,rural,False,2,exterior,True,grande,False,mañana,club de lectura,juegos de mesa,natacion
2370,72,hombre,castilla y leon,rural,False,3,interior,False,solo,True,tarde,excursiones,gimnasia,bailes
2371,62,mujer,andalucia,urbano,False,3,interior,False,pequeño,True,noche,petanca,0,0
2372,76,hombre,aragon,rural,True,2,interior,True,pequeño,False,tarde,cocina,juegos de mesa,juegos de mesa
2373,58,mujer,cataluña,urbano,False,3,exterior,False,solo,False,tarde,club de lectura,gimnasia,natacion
2374,66,mujer,andalucia,urbano,False,2,exterior,False,grande,False,mañana,cocina,excursiones,bailes
2375,70,mujer,galicia,rural,False,2,exterior,False,solo,True,mañana,natacion,excursiones,excursiones
2376,73,mujer,navarra,rural,False,1,exterior,True,pareja,False,mañana,petanca,pilates,natacion
2377,75,mujer,extremadura,urbano,False,2,exterior,True,pequeño,False,mañana,natacion,pilates,juegos de mesa
2378,66,hombre,madrid,urbano,False,3,exterior,True,pareja,True,tarde,juegos de mesa,juegos de mesa,excursiones
2379,56,hombre,aragon,urbano,False,2,interior,False,pequeño,True,mañana,petanca,pilates,pilates
2380,57,mujer,castilla-la mancha,urbano,False,2,interior,True,pequeño,True,tarde,gimnasia,gimnasia,natacion
2381,67,hombre,pais vasco,urbano,True,3,interior,True,pareja,False,tarde,natacion,gimnasia,natacion
2382,57,hombre,pais vasco,rural,True,3,exterior,True,grande,False,tarde,bailes,cocina,juegos de mesa
2383,48,mujer,madrid,urbano,True,3,exterior,False,solo,True,tarde,club de lectura,gimnasia,bailes
2384,68,hombre,valencia,rural,False,3,interior,False,pareja,False,noche,bailes,gimnasia,excursiones
2385,73,hombre,extremadura,rural,True,3,exterior,False,solo,False,tarde,natacion,pilates,juegos de mesa
2386,72,mujer,andalucia,urbano,False,2,interior,True,solo,False,tarde,natacion,pilates,0
2387,59,mujer,cataluña,urbano,True,2,interior,True,grande,True,mañana,pilates,pilates,pickleball
2388,62,hombre,andalucia,urbano,False,2,interior,False,pequeño,False,tarde,excursiones,club de lectura,pilates
2389,79,hombre,extremadura,urbano,False,1,interior,True,grande,False,noche,petanca,cocina,club de lectura
2390,53,mujer,castilla-la mancha,rural,False,2,interior,False,grande,True,mañana,club de lectura,juegos de mesa,0
2391,56,mujer,cataluña,rural,True,2,interior,False,solo,True,tarde,bailes,club de lectura,bailes
2392,80,hombre,madrid,rural,False,2,exterior,True,pareja,False,noche,natacion,club de lectura,bailes
2393,65,mujer,castilla y leon,urbano,False,2,interior,True,mediano,False,tarde,club de lectura,petanca,0
2394,57,mujer,castilla-la mancha,rural,False,3,exterior,True,grande,True,tarde,natacion,cocina,excursiones
2395,48,hombre,extremadura,rural,False,3,exterior,False,pequeño,True,tarde,bailes,excursiones,cocina
2396,61,mujer,castilla-la mancha,urbano,False,2,interior,True,mediano,True,mañana,natacion,juegos de mesa,natacion
2397,61,mujer,extremadura,urbano,False,3,exterior,True,pareja,True,tarde,cocina,excursiones,0
2398,69,hombre,madrid,rural,False,2,exterior,False,solo,False,mañana,club de lectura,pilates,natacion
2399,78,mujer,madrid,rural,False,3,interior,False,grande,False,mañana,natacion,juegos de mesa,natacion
2400,74,hombre,castilla-la mancha,rural,False,2,exterior,True,grande,False,mañana,cocina,gimnasia,0
2401,58,mujer,cataluña,rural,False,2,exterior,False,grande,True,tarde,club de lectura,pilates,cocina
2402,81,hombre,cataluña,rural,False,2,exterior,False,solo,False,tarde,juegos de mesa,excursiones,juegos de mesa
2403,62,hombre,madrid,rural,False,2,interior,False,pareja,False,noche,pilates,juegos de mesa,pilates
2404,48,hombre,extremadura,urbano,True,2,interior,False,solo,True,tarde,bailes,club de lectura,0
2405,62,hombre,murcia,urbano,False,2,interior,True,pequeño,False,tarde,bailes,pilates,0
2406,72,hombre,madrid,urbano,True,2,interior,True,solo,True,tarde,pickleball,petanca,natacion
2407,63,mujer,castilla-la mancha,urbano,False,1,interior,True,solo,False,noche,bailes,pilates,excursiones
2408,60,mujer,extremadura,urbano,False,2,exterior,True,grande,False,tarde,cocina,pilates,cocina
2409,55,hombre,castilla y leon,rural,True,3,exterior,True,pareja,True,tarde,bailes,excursiones,0
2410,65,hombre,pais vasco,rural,True,2,exterior,False,pareja,True,mañana,natacion,gimnasia,cocina
2411,50,mujer,castilla-la mancha,rural,False,2,exterior,False,solo,True,tarde,natacion,juegos de mesa,cocina
2412,82,hombre,castilla y leon,urbano,False,3,interior,False,pequeño,False,mañana,natacion,gimnasia,pilates
2413,61,mujer,galicia,urbano,True,2,interior,False,grande,True,mañana,pickleball,pilates,bailes
2414,74,hombre,navarra,rural,False,2,exterior,True,pareja,True,tarde,natacion,juegos de mesa,bailes
2415,68,mujer,castilla-la mancha,urbano,False,3,interior,False,grande,True,tarde,club de lectura,juegos de mesa,gimnasia
2416,64,mujer,madrid,rural,False,1,interior,True,solo,False,tarde,cocina,club de lectura,natacion
2417,76,hombre,castilla-la mancha,rural,True,1,interior,True,solo,True,tarde,cocina,gimnasia,excursiones
2418,72,mujer,castilla-la mancha,urbano,False,1,exterior,False,pequeño,True,tarde,pilates,excursiones,natacion
2419,65,mujer,andalucia,urbano,False,2,interior,False,mediano,True,mañana,excursiones,gimnasia,bailes
2420,61,mujer,madrid,urbano,True,2,interior,True,grande,True,tarde,cocina,gimnasia,natacion
2421,71,mujer,castilla y leon,urbano,False,3,exterior,False,grande,False,tarde,natacion,juegos de mesa,juegos de mesa
2422,75,mujer,cataluña,urbano,False,2,interior,True,mediano,False,mañana,cocina,gimnasia,excursiones
2423,59,mujer,madrid,rural,True,3,exterior,False,solo,False,mañana,excursiones,excursiones,excursiones
2424,73,mujer,extremadura,urbano,False,2,exterior,True,pequeño,False,tarde,bailes,gimnasia,juegos de mesa
2425,63,hombre,cataluña,urbano,False,2,interior,True,grande,True,tarde,pilates,gimnasia,natacion
2426,54,mujer,madrid,urbano,True,2,interior,True,solo,True,mañana,pilates,juegos de mesa,pilates
2427,68,hombre,madrid,urbano,False,3,exterior,False,pareja,True,tarde,natacion,juegos de mesa,excursiones
2428,69,mujer,madrid,rural,False,2,exterior,False,grande,False,tarde,bailes,gimnasia,club de lectura
2429,70,mujer,madrid,urbano,False,2,exterior,False,solo,False,tarde,bailes,cocina,juegos de mesa
2430,69,mujer,castilla-la mancha,urbano,False,2,exterior,True,pequeño,False,mañana,natacion,juegos de mesa,0
2431,63,hombre,madrid,urbano,False,1,interior,False,solo,False,mañana,natacion,excursiones,natacion
2432,65,hombre,extremadura,urbano,True,1,exterior,False,pareja,True,tarde,juegos de mesa,cocina,gimnasia
2433,75,hombre,madrid,rural,False,3,exterior,False,pequeño,True,mañana,natacion,cocina,pickleball
2434,71,hombre,cataluña,urbano,False,3,exterior,False,grande,False,mañana,gimnasia,juegos de mesa,excursiones
2435,57,hombre,murcia,rural,True,3,interior,False,pequeño,True,tarde,petanca,excursiones,natacion
2436,73,mujer,valencia,rural,False,1,interior,False,pareja,False,noche,pilates,excursiones,juegos de mesa
2437,51,mujer,madrid,rural,False,2,exterior,False,pequeño,True,tarde,club de lectura,excursiones,natacion
2438,70,hombre,pais vasco,rural,False,2,interior,True,pareja,True,mañana,juegos de mesa,juegos de mesa,0
2439,52,hombre,aragon,urbano,False,2,interior,False,mediano,True,tarde,natacion,pilates,natacion
2440,67,mujer,castilla-la mancha,urbano,False,2,exterior,True,grande,False,tarde,natacion,gimnasia,natacion
2441,79,hombre,asturias,rural,True,1,exterior,True,pequeño,False,tarde,pilates,juegos de mesa,natacion
2442,77,hombre,madrid,urbano,False,3,exterior,False,grande,False,mañana,natacion,pilates,juegos de mesa
2443,73,mujer,madrid,urbano,False,2,interior,True,solo,True,mañana,excursiones,pickleball,bailes
2444,67,hombre,galicia,rural,True,2,exterior,False,pequeño,False,noche,club de lectura,pilates,juegos de mesa
2445,65,hombre,cataluña,rural,False,1,exterior,False,grande,False,mañana,pilates,excursiones,bailes
2446,80,hombre,madrid,urbano,False,2,interior,False,pequeño,False,tarde,pickleball,excursiones,natacion
2447,59,hombre,castilla-la mancha,rural,False,2,exterior,False,grande,False,tarde,pilates,pickleball,natacion
2448,70,hombre,cataluña,urbano,False,2,exterior,True,pequeño,True,mañana,bailes,pilates,natacion
2449,80,hombre,extremadura,rural,False,2,exterior,True,solo,False,noche,excursiones,club de lectura,0
2450,50,hombre,cataluña,rural,False,3,exterior,False,solo,False,mañana,natacion,excursiones,club de lectura
2451,50,mujer,castilla-la mancha,rural,False,2,interior,False,pequeño,False,tarde,club de lectura,pilates,natacion
2452,71,hombre,navarra,urbano,False,1,exterior,True,pareja,False,tarde,petanca,pilates,excursiones
2453,54,mujer,madrid,rural,False,1,interior,True,grande,True,tarde,club de lectura,pilates,cocina
2454,71,mujer,madrid,rural,True,2,exterior,True,solo,True,tarde,juegos de mesa,juegos de mesa,0
2455,69,hombre,castilla y leon,urbano,False,2,interior,False,grande,False,mañana,bailes,excursiones,bailes
2456,65,hombre,pais vasco,rural,False,2,exterior,False,pareja,False,mañana,cocina,excursiones,bailes
2457,58,hombre,navarra,rural,True,1,interior,True,grande,True,mañana,pilates,petanca,excursiones
2458,66,mujer,madrid,rural,True,2,exterior,False,pequeño,True,mañana,bailes,gimnasia,pilates
2459,71,hombre,galicia,urbano,True,2,exterior,False,pequeño,True,mañana,excursiones,gimnasia,excursiones
2460,48,mujer,madrid,urbano,False,1,interior,False,solo,True,mañana,cocina,cocina,excursiones
2461,72,mujer,castilla-la mancha,urbano,False,3,exterior,False,grande,True,noche,pilates,cocina,excursiones
2462,83,hombre,navarra,urbano,False,2,exterior,False,pequeño,False,noche,cocina,cocina,juegos de mesa
2463,48,hombre,castilla-la mancha,urbano,False,1,exterior,False,solo,True,tarde,club de lectura,juegos de mesa,excursiones
2464,56,hombre,pais vasco,rural,True,3,exterior,False,grande,True,tarde,club de lectura,excursiones,juegos de mesa
2465,66,mujer,extremadura,rural,False,2,exterior,True,pareja,True,mañana,club de lectura,excursiones,excursiones
2466,56,hombre,castilla-la mancha,urbano,False,2,interior,True,pequeño,False,tarde,excursiones,club de lectura,natacion
2467,63,hombre,castilla y leon,urbano,True,3,interior,False,solo,True,mañana,natacion,pilates,excursiones
2468,69,hombre,extremadura,rural,False,3,interior,False,solo,False,noche,bailes,club de lectura,bailes
2469,67,hombre,extremadura,rural,False,3,exterior,True,grande,True,tarde,pilates,juegos de mesa,excursiones
2470,56,mujer,madrid,urbano,False,1,interior,True,solo,True,mañana,juegos de mesa,gimnasia,excursiones
2471,78,hombre,galicia,urbano,False,3,interior,True,solo,False,mañana,pilates,petanca,excursiones
2472,54,mujer,castilla-la mancha,urbano,False,2,exterior,True,grande,False,mañana,pilates,excursiones,excursiones
2473,60,mujer,madrid,urbano,False,2,exterior,False,solo,True,noche,club de lectura,pickleball,excursiones
2474,55,hombre,murcia,rural,True,2,interior,True,pareja,True,noche,natacion,cocina,natacion
2475,72,hombre,andalucia,rural,False,2,interior,True,pequeño,False,mañana,natacion,pilates,0
2476,68,mujer,navarra,urbano,False,2,exterior,True,grande,True,noche,excursiones,gimnasia,club de lectura
2477,75,mujer,castilla-la mancha,rural,False,2,exterior,True,solo,True,tarde,natacion,gimnasia,juegos de mesa
2478,59,mujer,cataluña,urbano,True,3,interior,True,pareja,True,mañana,bailes,bailes,petanca
2479,77,mujer,madrid,rural,False,3,exterior,False,pequeño,False,mañana,club de lectura,juegos de mesa,club de lectura
2480,54,hombre,madrid,urbano,True,1,interior,True,solo,True,mañana,cocina,gimnasia,natacion
2481,64,hombre,extremadura,rural,False,1,interior,True,grande,False,tarde,natacion,gimnasia,bailes
2482,69,mujer,castilla-la mancha,urbano,False,1,exterior,False,pequeño,True,mañana,excursiones,pilates,pickleball
2483,64,hombre,madrid,urbano,False,2,interior,True,solo,False,tarde,gimnasia,club de lectura,cocina
2484,73,mujer,madrid,urbano,False,3,interior,True,solo,False,mañana,cocina,club de lectura,0
2485,79,mujer,extremadura,urbano,False,3,interior,False,grande,False,tarde,natacion,petanca,excursiones
2486,69,hombre,castilla-la mancha,rural,False,2,exterior,True,grande,True,tarde,juegos de mesa,cocina,excursiones
2487,76,hombre,galicia,rural,False,2,interior,False,pequeño,False,mañana,pilates,excursiones,juegos de mesa
2488,49,mujer,cataluña,urbano,False,2,interior,True,solo,False,tarde,excursiones,juegos de mesa,juegos de mesa
2489,65,hombre,andalucia,rural,True,2,interior,True,mediano,True,mañana,natacion,gimnasia,natacion
2490,71,hombre,aragon,rural,True,3,exterior,True,solo,False,mañana,cocina,bailes,natacion
2491,73,hombre,madrid,urbano,False,2,interior,True,pareja,False,tarde,excursiones,pickleball,excursiones
2492,67,hombre,castilla-la mancha,urbano,False,1,interior,False,solo,True,mañana,pilates,club de lectura,natacion
2493,66,hombre,asturias,rural,True,2,exterior,False,pequeño,True,mañana,pilates,cocina,natacion
2494,77,hombre,castilla-la mancha,rural,True,2,exterior,False,pequeño,True,tarde,bailes,gimnasia,club de lectura
2495,71,hombre,extremadura,rural,False,2,exterior,False,solo,True,tarde,natacion,pilates,excursiones
2496,52,hombre,cataluña,rural,True,2,exterior,False,grande,True,tarde,pilates,gimnasia,cocina
2497,65,mujer,castilla y leon,urbano,False,2,exterior,True,grande,False,tarde,juegos de mesa,gimnasia,excursiones
2498,68,hombre,madrid,urbano,False,3,exterior,False,pequeño,False,noche,excursiones,pilates,excursiones
2499,64,hombre,extremadura,urbano,True,3,exterior,True,pequeño,True,tarde,juegos de mesa,gimnasia,pilates
2500,61,mujer,castilla-la mancha,rural,True,3,exterior,True,pareja,True,mañana,cocina,juegos de mesa,bailes
2501,84,mujer,madrid,urbano,False,3,exterior,False,pequeño,False,noche,juegos de mesa,petanca,cocina
2502,67,mujer,madrid,urbano,False,2,interior,False,pequeño,True,mañana,petanca,pilates,natacion
2503,65,hombre,castilla-la mancha,rural,True,1,exterior,True,pequeño,False,tarde,natacion,pilates,excursiones
2504,73,mujer,madrid,urbano,False,3,interior,False,pequeño,False,tarde,cocina,juegos de mesa,cocina
2505,57,hombre,andalucia,urbano,False,3,exterior,False,pequeño,True,mañana,pilates,excursiones,pilates
2506,56,hombre,madrid,urbano,False,2,exterior,True,grande,True,noche,natacion,pilates,excursiones
2507,64,hombre,madrid,rural,False,3,interior,False,grande,True,mañana,juegos de mesa,bailes,0
2508,79,mujer,extremadura,urbano,False,2,interior,True,grande,False,tarde,bailes,cocina,bailes
2509,74,mujer,madrid,rural,False,2,interior,False,grande,False,tarde,club de lectura,excursiones,juegos de mesa
2510,57,mujer,madrid,urbano,False,3,exterior,False,solo,True,mañana,petanca,pilates,excursiones
2511,71,mujer,madrid,urbano,False,2,exterior,False,pequeño,True,mañana,excursiones,gimnasia,0
2512,71,hombre,extremadura,rural,False,3,interior,False,grande,True,mañana,petanca,juegos de mesa,natacion
2513,61,hombre,extremadura,rural,True,2,interior,True,pareja,True,mañana,club de lectura,bailes,bailes
2514,64,mujer,andalucia,urbano,False,2,interior,True,mediano,False,mañana,bailes,cocina,natacion
2515,72,hombre,navarra,urbano,True,1,exterior,False,pareja,True,noche,bailes,club de lectura,excursiones
2516,78,mujer,galicia,rural,False,2,exterior,False,pequeño,False,mañana,juegos de mesa,club de lectura,natacion
2517,65,mujer,madrid,rural,True,2,exterior,True,solo,False,tarde,natacion,excursiones,juegos de mesa
2518,61,mujer,castilla-la mancha,urbano,False,3,interior,False,pequeño,False,mañana,bailes,excursiones,cocina
2519,66,mujer,pais vasco,urbano,False,2,exterior,False,pequeño,True,mañana,pilates,juegos de mesa,excursiones
2520,57,hombre,extremadura,urbano,False,3,interior,False,pequeño,False,mañana,petanca,natacion,cocina
2521,62,mujer,madrid,rural,False,2,exterior,False,pequeño,True,mañana,cocina,excursiones,cocina
2522,68,hombre,madrid,urbano,True,2,exterior,False,grande,True,mañana,petanca,juegos de mesa,0
2523,89,mujer,andalucia,rural,False,3,interior,False,pareja,False,tarde,bailes,juegos de mesa,pilates
2524,63,mujer,murcia,urbano,False,2,exterior,True,pequeño,False,tarde,pilates,excursiones,natacion
2525,69,hombre,madrid,urbano,False,2,exterior,True,solo,True,noche,natacion,cocina,natacion
2526,59,hombre,castilla-la mancha,urbano,False,3,interior,True,grande,True,mañana,petanca,gimnasia,excursiones
2527,62,hombre,madrid,rural,False,3,exterior,True,pequeño,False,mañana,natacion,gimnasia,pickleball
2528,64,mujer,cataluña,urbano,False,3,interior,False,grande,True,tarde,natacion,juegos de mesa,natacion
